Date;Well1
2008-01-03;-5.58916666666667
2008-01-04;-5.685
2008-01-05;-5.76791666666667
2008-01-06;-5.86041666666667
2008-01-07;-5.96
2008-01-08;-6.04666666666667
2008-01-09;-6.13083333333333
2008-01-10;-6.20916666666667
2008-01-11;-6.29083333333333
2008-01-12;-6.37208333333333
2008-01-13;-6.44791666666667
2008-01-14;-6.52125
2008-01-15;-6.59375
2008-01-16;-6.66333333333333
2008-01-17;-6.72291666666667
2008-01-18;-6.76958333333333
2008-01-19;-6.81791666666667
2008-01-20;-6.87291666666667
2008-01-21;-6.91458333333333
2008-01-22;-6.95666666666667
2008-01-23;-7.00208333333333
2008-01-24;-7.045
2008-01-25;-7.0725
2008-01-26;-7.11208333333333
2008-01-27;-7.1525
2008-01-28;-7.19291666666667
2008-01-29;-7.23333333333333
2008-01-30;-7.265
2008-01-31;-7.29916666666667
2008-02-01;-7.3325
2008-02-02;-7.36916666666667
2008-02-03;-7.39875
2008-02-04;-7.43166666666667
2008-02-05;-7.46791666666667
2008-02-06;-7.49583333333333
2008-02-07;-7.52083333333333
2008-02-08;-7.55041666666667
2008-02-09;-7.57333333333333
2008-02-10;-7.59791666666667
2008-02-11;-7.61166666666667
2008-02-12;-7.62541666666667
2008-02-13;-7.64083333333333
2008-02-14;-7.64541666666667
2008-02-15;-7.66166666666667
2008-02-16;-7.67666666666667
2008-02-17;-7.69125
2008-02-18;-7.70625
2008-02-19;-7.725
2008-02-20;-7.74333333333333
2008-02-21;-7.76166666666667
2008-02-22;-7.77416666666667
2008-02-23;-7.78833333333333
2008-02-24;-7.80583333333333
2008-02-25;-7.82166666666667
2008-02-26;-7.83875
2008-02-27;-7.85791666666667
2008-02-28;-7.86
2008-02-29;-7.89
2008-03-01;-7.91875
2008-03-02;-7.93166666666667
2008-03-03;-8.01958333333333
2008-03-04;-8.06
2008-03-05;-8.06125
2008-03-06;-8.07916666666667
2008-03-07;-8.09958333333333
2008-03-08;-8.11791666666667
2008-03-09;-8.13791666666667
2008-03-10;-8.1575
2008-03-11;-8.17791666666667
2008-03-12;-8.19166666666667
2008-03-13;-8.20875
2008-03-14;-8.2275
2008-03-15;-8.24166666666667
2008-03-16;-8.25083333333333
2008-03-17;-8.26
2008-03-18;-8.26416666666667
2008-03-19;-8.25958333333333
2008-03-20;-8.24666666666667
2008-03-21;-8.22916666666667
2008-03-22;-8.22
2008-03-23;-8.2075
2008-03-24;-8.19583333333333
2008-03-25;-8.18541666666667
2008-03-26;-8.17541666666667
2008-03-27;-8.16625
2008-03-28;-8.16333333333333
2008-03-29;-8.15625
2008-03-30;-8.02555555555556
2008-03-31;-6.85833333333333
2008-04-01;-6.20708333333333
2008-04-02;-6.03958333333333
2008-04-03;-6.00083333333333
2008-04-04;-5.95791666666667
2008-04-05;-5.97125
2008-04-06;-5.98416666666667
2008-04-07;-6.03916666666667
2008-04-08;-6.12583333333333
2008-04-09;-6.25875
2008-04-10;-6.37666666666667
2008-04-11;-6.47
2008-04-12;-6.58
2008-04-13;-6.69458333333333
2008-04-14;-6.80833333333333
2008-04-15;-6.93541666666667
2008-04-16;-7.04583333333333
2008-04-17;-7.13708333333333
2008-04-18;-7.21916666666667
2008-04-19;-7.29208333333333
2008-04-20;-7.35708333333333
2008-04-21;-7.40583333333333
2008-04-22;-7.46625
2008-04-23;-7.51375
2008-04-24;-7.53958333333333
2008-04-25;-7.56083333333333
2008-04-26;-7.57916666666667
2008-04-27;-7.59208333333333
2008-04-28;-7.60916666666667
2008-04-29;-7.63541666666667
2008-04-30;-7.65583333333333
2008-05-01;-7.68375
2008-05-02;-7.69958333333333
2008-05-03;-7.7175
2008-05-04;-7.74708333333333
2008-05-05;-7.77875
2008-05-06;-7.80166666666667
2008-05-07;-7.825
2008-05-08;-7.8525
2008-05-09;-7.87625
2008-05-10;-7.71541666666667
2008-05-11;-5.79916666666667
2008-05-12;-4.9225
2008-05-13;-4.71666666666667
2008-05-14;-4.6875
2008-05-15;-4.72375
2008-05-16;-4.835
2008-05-17;-4.98
2008-05-18;-5.17125
2008-05-19;-5.36875
2008-05-20;-5.54916666666667
2008-05-21;-5.73708333333333
2008-05-22;-5.92375
2008-05-23;-6.11375
2008-05-24;-6.28833333333333
2008-05-25;-6.46583333333333
2008-05-26;-6.62291666666667
2008-05-27;-6.74208333333333
2008-05-28;-6.84416666666667
2008-05-29;-6.95458333333333
2008-05-30;-7.04875
2008-05-31;-7.11791666666667
2008-06-01;-7.15875
2008-06-02;-7.19875
2008-06-03;-7.25041666666667
2008-06-04;-7.30916666666667
2008-06-05;-7.35375
2008-06-06;-7.39541666666667
2008-06-07;-7.44333333333333
2008-06-08;-7.48833333333333
2008-06-09;-7.52708333333333
2008-06-10;-7.5575
2008-06-11;-7.58958333333333
2008-06-12;-7.62625
2008-06-13;-7.64791666666667
2008-06-14;-7.66041666666667
2008-06-15;-7.67708333333333
2008-06-16;-7.69875
2008-06-17;-7.72791666666667
2008-06-18;-7.68666666666667
2008-06-19;-7.66458333333333
2008-06-20;-7.68208333333333
2008-06-21;-7.69041666666667
2008-06-22;-7.70764705882353
2008-06-23;-7.72125
2008-06-24;-7.73291666666667
2008-06-25;-7.75041666666667
2008-06-26;-7.76541666666667
2008-06-27;-7.77083333333333
2008-06-28;-7.78625
2008-06-29;-7.79958333333333
2008-06-30;-7.81416666666667
2008-07-01;-7.82833333333333
2008-07-02;-7.835
2008-07-03;-7.83958333333333
2008-07-04;-7.84833333333333
2008-07-05;-7.86041666666667
2008-07-06;-7.87541666666667
2008-07-07;-7.88833333333333
2008-07-08;-7.9025
2008-07-09;-7.92041666666667
2008-07-10;-7.94
2008-07-11;-7.95
2008-07-12;-7.96
2008-07-13;-7.98041666666667
2008-07-14;-7.99875
2008-07-15;-8.0125
2008-07-16;-8.02916666666667
2008-07-17;-8.04916666666667
2008-07-18;-8.06208333333333
2008-07-19;-8.07022222222222
2008-07-20;-8.06958333333333
2008-07-21;-8.09125
2008-07-22;-8.10625
2008-07-23;-8.12166666666667
2008-07-24;-8.14166666666667
2008-07-25;-8.15291666666667
2008-07-26;-8.16666666666667
2008-07-27;-8.17875
2008-07-28;-8.19
2008-07-29;-8.19
2008-07-30;-8.17708333333333
2008-07-31;-8.15041666666667
2008-08-01;-8.11958333333333
2008-08-02;-8.0825
2008-08-03;-8.05541666666667
2008-08-04;-8.03041666666667
2008-08-05;-8.01166666666667
2008-08-06;-7.995
2008-08-07;-7.98541666666667
2008-08-08;-7.97583333333333
2008-08-09;-7.97
2008-08-10;-7.97
2008-08-11;-7.96041666666667
2008-08-12;-7.765
2008-08-13;-6.27791666666667
2008-08-14;-5.38291666666667
2008-08-15;-5.01916666666667
2008-08-16;-4.86958333333333
2008-08-17;-4.8225
2008-08-18;-4.80791666666667
2008-08-19;-4.80458333333333
2008-08-20;-4.79875
2008-08-21;-4.81708333333333
2008-08-22;-4.88291666666667
2008-08-23;-4.94785714285714
2008-08-24;-5.06875
2008-08-25;-5.17333333333333
2008-08-26;-5.28
2008-08-27;-4.75375
2008-08-28;-3.805
2008-08-29;-3.47
2008-08-30;-3.05583333333333
2008-08-31;-2.86916666666667
2008-09-01;-2.79666666666667
2008-09-02;-2.77791666666667
2008-09-03;-2.80916666666667
2008-09-04;-2.85166666666667
2008-09-05;-2.92416666666667
2008-09-06;-3.00833333333333
2008-09-07;-3.08083333333333
2008-09-08;-3.14
2008-09-09;-3.19583333333333
2008-09-10;-3.24833333333333
2008-09-11;-3.31625
2008-09-12;-3.38208333333333
2008-09-13;-3.4475
2008-09-14;-3.50041666666667
2008-09-15;-3.55833333333333
2008-09-16;-3.62375
2008-09-17;-3.68708333333333
2008-09-18;-3.75916666666667
2008-09-19;-3.8175
2008-09-20;-3.87
2008-09-21;-3.93166666666667
2008-09-22;-3.99416666666667
2008-09-23;-4.06333333333333
2008-09-24;-4.14416666666667
2008-09-25;-4.225
2008-09-26;-4.31583333333333
2008-09-27;-4.42541666666667
2008-09-28;-4.5525
2008-09-29;-4.63785714285714
2008-09-30;NaN
2008-10-01;NaN
2008-10-02;NaN
2008-10-03;NaN
2008-10-04;NaN
2008-10-05;NaN
2008-10-06;NaN
2008-10-07;NaN
2008-10-08;NaN
2008-10-09;NaN
2008-10-10;NaN
2008-10-11;NaN
2008-10-12;NaN
2008-10-13;NaN
2008-10-14;NaN
2008-10-15;NaN
2008-10-16;NaN
2008-10-17;NaN
2008-10-18;NaN
2008-10-19;NaN
2008-10-20;NaN
2008-10-21;NaN
2008-10-22;NaN
2008-10-23;NaN
2008-10-24;NaN
2008-10-25;NaN
2008-10-26;NaN
2008-10-27;NaN
2008-10-28;NaN
2008-10-29;NaN
2008-10-30;NaN
2008-10-31;NaN
2008-11-01;NaN
2008-11-02;NaN
2008-11-03;NaN
2008-11-04;NaN
2008-11-05;NaN
2008-11-06;NaN
2008-11-07;NaN
2008-11-08;NaN
2008-11-09;NaN
2008-11-10;NaN
2008-11-11;NaN
2008-11-12;NaN
2008-11-13;NaN
2008-11-14;NaN
2008-11-15;NaN
2008-11-16;NaN
2008-11-17;NaN
2008-11-18;NaN
2008-11-19;NaN
2008-11-20;NaN
2008-11-21;NaN
2008-11-22;NaN
2008-11-23;NaN
2008-11-24;NaN
2008-11-25;NaN
2008-11-26;NaN
2008-11-27;NaN
2008-11-28;NaN
2008-11-29;NaN
2008-11-30;NaN
2008-12-01;NaN
2008-12-02;NaN
2008-12-03;NaN
2008-12-04;NaN
2008-12-05;NaN
2008-12-06;NaN
2008-12-07;NaN
2008-12-08;NaN
2008-12-09;NaN
2008-12-10;NaN
2008-12-11;NaN
2008-12-12;NaN
2008-12-13;NaN
2008-12-14;NaN
2008-12-15;NaN
2008-12-16;NaN
2008-12-17;NaN
2008-12-18;NaN
2008-12-19;NaN
2008-12-20;NaN
2008-12-21;NaN
2008-12-22;NaN
2008-12-23;NaN
2008-12-24;NaN
2008-12-25;NaN
2008-12-26;NaN
2008-12-27;NaN
2008-12-28;NaN
2008-12-29;NaN
2008-12-30;NaN
2008-12-31;NaN
2009-01-01;NaN
2009-01-02;NaN
2009-01-03;NaN
2009-01-04;NaN
2009-01-05;NaN
2009-01-06;NaN
2009-01-07;NaN
2009-01-08;NaN
2009-01-09;NaN
2009-01-10;NaN
2009-01-11;NaN
2009-01-12;NaN
2009-01-13;NaN
2009-01-14;NaN
2009-01-15;NaN
2009-01-16;NaN
2009-01-17;NaN
2009-01-18;NaN
2009-01-19;NaN
2009-01-20;NaN
2009-01-21;NaN
2009-01-22;NaN
2009-01-23;NaN
2009-01-24;NaN
2009-01-25;NaN
2009-01-26;NaN
2009-01-27;NaN
2009-01-28;NaN
2009-01-29;NaN
2009-01-30;NaN
2009-01-31;NaN
2009-02-01;NaN
2009-02-02;NaN
2009-02-03;NaN
2009-02-04;NaN
2009-02-05;NaN
2009-02-06;NaN
2009-02-07;NaN
2009-02-08;NaN
2009-02-09;NaN
2009-02-10;NaN
2009-02-11;NaN
2009-02-12;NaN
2009-02-13;NaN
2009-02-14;NaN
2009-02-15;NaN
2009-02-16;NaN
2009-02-17;NaN
2009-02-18;NaN
2009-02-19;NaN
2009-02-20;NaN
2009-02-21;NaN
2009-03-29;NaN
2009-04-01;NaN
2009-04-02;NaN
2009-04-03;NaN
2009-04-04;NaN
2009-04-05;NaN
2009-04-06;NaN
2009-04-07;NaN
2009-04-08;NaN
2009-04-09;NaN
2009-04-10;NaN
2009-04-11;NaN
2009-04-12;NaN
2009-04-13;NaN
2009-04-14;NaN
2009-04-15;NaN
2009-04-16;NaN
2009-04-17;NaN
2009-04-18;NaN
2009-04-19;NaN
2009-04-20;NaN
2009-04-21;NaN
2009-04-22;NaN
2009-04-23;NaN
2009-04-24;NaN
2009-04-25;NaN
2009-04-26;NaN
2009-04-27;NaN
2009-04-28;NaN
2009-04-29;NaN
2009-04-30;NaN
2009-05-01;NaN
2009-05-02;NaN
2009-05-03;NaN
2009-05-04;NaN
2009-05-05;NaN
2009-05-06;NaN
2009-05-07;NaN
2009-05-08;NaN
2009-05-09;NaN
2009-05-10;NaN
2009-05-11;NaN
2009-05-12;NaN
2009-05-13;NaN
2009-05-14;NaN
2009-05-15;NaN
2009-05-16;NaN
2009-05-17;NaN
2009-05-18;NaN
2009-05-19;NaN
2009-05-20;NaN
2009-05-21;NaN
2009-05-22;NaN
2009-05-23;NaN
2009-05-24;NaN
2009-05-25;NaN
2009-05-26;NaN
2009-05-27;NaN
2009-05-28;NaN
2009-05-29;NaN
2009-05-30;NaN
2009-05-31;NaN
2009-06-01;NaN
2009-06-02;NaN
2009-06-03;NaN
2009-06-04;NaN
2009-06-05;NaN
2009-06-06;NaN
2009-06-07;NaN
2009-06-08;NaN
2009-06-09;NaN
2009-06-10;NaN
2009-06-11;NaN
2009-06-12;NaN
2009-06-13;NaN
2009-06-14;NaN
2009-06-15;NaN
2009-06-16;NaN
2009-06-17;NaN
2009-06-18;NaN
2009-06-19;NaN
2009-06-20;NaN
2009-06-21;NaN
2009-06-22;NaN
2009-06-23;NaN
2009-06-24;NaN
2009-06-25;NaN
2009-06-26;NaN
2009-06-27;NaN
2009-06-28;NaN
2009-06-29;NaN
2009-06-30;NaN
2009-07-01;NaN
2009-07-02;NaN
2009-07-03;NaN
2009-07-04;NaN
2009-07-05;NaN
2009-07-06;NaN
2009-07-07;NaN
2009-07-08;NaN
2009-07-09;NaN
2009-07-10;NaN
2009-07-11;NaN
2009-07-12;NaN
2009-07-13;NaN
2009-07-14;-3.66428571428571
2009-07-15;-3.28791666666667
2009-07-16;-2.86583333333333
2009-07-17;-2.64875
2009-07-18;-2.36416666666667
2009-07-19;-2.31333333333333
2009-07-20;-2.26791666666667
2009-07-21;-2.23
2009-07-22;-2.22375
2009-07-23;-2.23916666666667
2009-07-24;-2.26041666666667
2009-07-25;-2.28583333333333
2009-07-26;-2.325
2009-07-27;-2.3575
2009-07-28;-2.38916666666667
2009-07-29;-2.44
2009-07-30;-2.46375
2009-07-31;-2.50181818181818
2009-08-01;NaN
2009-08-02;NaN
2009-08-03;NaN
2009-08-04;NaN
2009-08-05;NaN
2009-08-06;NaN
2009-08-07;-2.85
2009-08-08;-2.88166666666667
2009-08-09;-2.93083333333333
2009-08-10;-2.94041666666667
2009-08-11;-2.98458333333333
2009-08-12;-3.06
2009-08-13;-3.12666666666667
2009-08-14;-3.17666666666667
2009-08-15;-3.2125
2009-08-16;-3.26625
2009-08-17;-3.30625
2009-08-18;-3.33666666666667
2009-08-19;-3.37
2009-08-20;-3.41666666666667
2009-08-21;-3.45375
2009-08-22;-3.26375
2009-08-23;-2.54958333333333
2009-08-24;-2.33333333333333
2009-08-25;-2.28041666666667
2009-08-26;-2.27666666666667
2009-08-27;-2.32125
2009-08-28;-2.37833333333333
2009-08-29;-2.44708333333333
2009-08-30;-2.52583333333333
2009-08-31;-2.59363636363636
2009-09-01;NaN
2009-09-02;NaN
2009-09-03;NaN
2009-09-04;NaN
2009-09-05;NaN
2009-09-06;NaN
2009-09-07;-2.91
2009-09-08;-2.93
2009-09-09;-2.91916666666667
2009-09-10;-2.41666666666667
2009-09-11;-3.26291666666667
2009-09-12;-3.30458333333333
2009-09-13;-3.18458333333333
2009-09-14;-3.23083333333333
2009-09-15;-3.27083333333333
2009-09-16;-3.31125
2009-09-17;-3.35458333333333
2009-09-18;-3.38583333333333
2009-09-19;-3.12083333333333
2009-09-20;-2.27625
2009-09-21;-2.02791666666667
2009-09-22;-1.94208333333333
2009-09-23;-1.9325
2009-09-24;-1.94625
2009-09-25;-1.92208333333333
2009-09-26;-1.83
2009-09-27;-1.7875
2009-09-28;-1.72291666666667
2009-09-29;-1.77916666666667
2009-09-30;-1.80909090909091
2009-10-01;NaN
2009-10-02;NaN
2009-10-03;NaN
2009-10-04;NaN
2009-10-05;NaN
2009-10-06;NaN
2009-10-07;NaN
2009-10-08;NaN
2009-10-09;-2.38
2009-10-10;-2.475
2009-10-11;-2.9475
2009-10-12;-3.3
2009-10-13;-2.18541666666667
2009-10-14;-1.92208333333333
2009-10-15;-1.855
2009-10-16;-1.91
2009-10-17;-1.95958333333333
2009-10-18;-1.99875
2009-10-19;-2.04625
2009-10-20;-2.08916666666667
2009-10-21;-2.13791666666667
2009-10-22;-2.20375
2009-10-23;-2.26916666666667
2009-10-24;-2.33583333333333
2009-10-25;-2.39652173913043
2009-10-26;-2.45708333333333
2009-10-27;-2.53375
2009-10-28;-2.59791666666667
2009-10-29;-2.67416666666667
2009-10-30;-2.7325
2009-10-31;-2.80434782608696
2009-11-01;NaN
2009-11-02;NaN
2009-11-03;NaN
2009-11-04;NaN
2009-11-05;NaN
2009-11-06;-4.2
2009-11-07;-3.94
2009-11-08;-3.03083333333333
2009-11-09;-3.05916666666667
2009-11-10;-2.475
2009-11-11;-2.43708333333333
2009-11-12;-3.36708333333333
2009-11-13;-2.29833333333333
2009-11-14;-2.32583333333333
2009-11-15;-2.31083333333333
2009-11-16;-2.34583333333333
2009-11-17;-2.38625
2009-11-18;-2.46291666666667
2009-11-19;-2.52666666666667
2009-11-20;-2.58125
2009-11-21;-2.64625
2009-11-22;-2.71041666666667
2009-11-23;-2.77416666666667
2009-11-24;-2.83583333333333
2009-11-25;-2.85416666666667
2009-11-26;-2.71916666666667
2009-11-27;-2.78375
2009-11-28;-2.84416666666667
2009-11-29;-2.89291666666667
2009-11-30;-2.93434782608696
2009-12-01;NaN
2009-12-02;NaN
2009-12-03;NaN
2009-12-04;NaN
2009-12-05;NaN
2009-12-06;-3.83
2009-12-07;-3.73333333333333
2009-12-08;-3.0775
2009-12-09;-3.11083333333333
2009-12-10;-2.52833333333333
2009-12-11;-2.34625
2009-12-12;-3.45833333333333
2009-12-13;-3.50458333333333
2009-12-14;-3.55541666666667
2009-12-15;-3.60375
2009-12-16;-3.6375
2009-12-17;-3.67333333333333
2009-12-18;-3.72666666666667
2009-12-19;-3.78416666666667
2009-12-20;-3.84375
2009-12-21;-3.89833333333333
2009-12-22;-3.95708333333333
2009-12-23;-4.04
2009-12-24;-4.12083333333333
2009-12-25;-4.18958333333333
2009-12-26;-4.26291666666667
2009-12-27;-4.21083333333333
2009-12-28;-3.54041666666667
2009-12-29;-3.39583333333333
2009-12-30;-3.39583333333333
2009-12-31;-3.4275
2010-01-01;-3.48166666666667
2010-01-02;-3.54458333333333
2010-01-03;-3.59958333333333
2010-01-04;-3.655
2010-01-05;-3.71083333333333
2010-01-06;-3.77
2010-01-07;-3.83083333333333
2010-01-08;-3.89625
2010-01-09;-3.95791666666667
2010-01-10;-4.02
2010-01-11;-4.08583333333333
2010-01-12;-4.15666666666667
2010-01-13;-4.29208333333333
2010-01-14;-4.42291666666667
2010-01-15;-4.51875
2010-01-16;-4.63208333333333
2010-01-17;-4.76208333333333
2010-01-18;-4.88625
2010-01-19;-4.98875
2010-01-20;-5.10375
2010-01-21;-5.22333333333333
2010-01-22;-5.34875
2010-01-23;-5.46666666666667
2010-01-24;-5.57416666666667
2010-01-25;-5.67958333333333
2010-01-26;-5.78625
2010-01-27;-5.88291666666667
2010-01-28;-5.97583333333333
2010-01-29;-6.06791666666667
2010-01-30;-6.15916666666667
2010-01-31;-6.23913043478261
2010-02-01;-6.33125
2010-02-02;-6.38083333333333
2010-02-03;-6.45916666666667
2010-02-04;-6.52833333333333
2010-02-05;-6.59875
2010-02-06;-6.66333333333333
2010-02-07;-6.72291666666667
2010-02-08;-6.76833333333333
2010-02-09;-6.8175
2010-02-10;-6.86958333333333
2010-02-11;-6.92166666666667
2010-02-12;-6.96458333333333
2010-02-13;-7.00291666666667
2010-02-14;-7.03916666666667
2010-02-15;-7.07458333333333
2010-02-16;-7.11166666666667
2010-02-17;-7.15541666666667
2010-02-18;-7.1875
2010-02-19;-7.22083333333333
2010-02-20;-7.24958333333333
2010-02-21;-7.27541666666667
2010-02-22;-7.30208333333333
2010-02-23;-7.32791666666667
2010-02-24;-7.3475
2010-02-25;-7.36958333333333
2010-02-26;-7.39541666666667
2010-02-27;-7.41708333333333
2010-02-28;-7.44125
2010-03-01;-7.46
2010-03-02;-7.48208333333333
2010-03-03;-7.49875
2010-03-04;-7.52333333333333
2010-03-05;-7.54166666666667
2010-03-06;-7.56958333333333
2010-03-07;-7.58625
2010-03-08;-7.60208333333333
2010-03-09;-7.625
2010-03-10;-7.64916666666667
2010-03-11;-7.66708333333333
2010-03-12;-7.68583333333333
2010-03-13;-7.7
2010-03-14;-7.71875
2010-03-15;-7.73291666666667
2010-03-16;-7.75041666666667
2010-03-17;-7.76916666666667
2010-03-18;-7.79125
2010-03-19;-7.81208333333333
2010-03-20;-7.82583333333333
2010-03-21;-7.83875
2010-03-22;-7.84913043478261
2010-03-23;-7.8675
2010-03-24;-7.88208333333333
2010-03-25;-7.89875
2010-03-26;-7.9125
2010-03-27;-7.92791666666667
2010-03-28;-7.94814814814815
2010-03-29;-7.96916666666667
2010-03-30;-7.98333333333333
2010-03-31;-7.99875
2010-04-01;-8.018
2010-04-02;-8.03
2010-04-03;-8.05041666666667
2010-04-04;-8.07041666666667
2010-04-05;-8.08333333333333
2010-04-06;-8.10083333333333
2010-04-07;-8.12041666666667
2010-04-08;-8.13875
2010-04-09;-8.15125
2010-04-10;-8.16208333333333
2010-04-11;-8.17666666666667
2010-04-12;-8.19333333333333
2010-04-13;-8.20583333333333
2010-04-14;-8.22375
2010-04-15;-8.23833333333333
2010-04-16;-8.25291666666667
2010-04-17;-8.26958333333333
2010-04-18;-8.28208333333333
2010-04-19;-8.29708333333333
2010-04-20;-8.305
2010-04-21;-8.31086956521739
2010-04-22;-8.29041666666667
2010-04-23;-8.28166666666667
2010-04-24;-8.27
2010-04-25;-8.23958333333333
2010-04-26;-8.21458333333333
2010-04-27;-8.18916666666667
2010-04-28;-8.12125
2010-04-29;-8.02708333333333
2010-04-30;-7.82173913043478
2010-05-01;-6.21363636363636
2010-05-02;-5.21291666666667
2010-05-03;-4.57833333333333
2010-05-04;-4.30208333333333
2010-05-05;-4.17333333333333
2010-05-06;-4.13708333333333
2010-05-07;-4.15
2010-05-08;-4.18541666666667
2010-05-09;-4.23125
2010-05-10;-4.24666666666667
2010-05-11;-3.57666666666667
2010-05-12;-3.22833333333333
2010-05-13;-3.09083333333333
2010-05-14;-3.03458333333333
2010-05-15;-3.0525
2010-05-16;-3.08916666666667
2010-05-17;-3.14125
2010-05-18;-2.84875
2010-05-19;-2.67333333333333
2010-05-20;-2.63375
2010-05-21;-2.65958333333333
2010-05-22;-2.70875
2010-05-23;-2.77416666666667
2010-05-24;-2.83666666666667
2010-05-25;-2.9125
2010-05-26;-2.98291666666667
2010-05-27;-3.04458333333333
2010-05-28;-3.11833333333333
2010-05-29;-3.1825
2010-05-30;-3.24291666666667
2010-05-31;-3.29541666666667
2010-06-01;-3.36541666666667
2010-06-02;-3.42
2010-06-03;-3.49125
2010-06-04;-3.56041666666667
2010-06-05;-3.61291666666667
2010-06-06;-3.5625
2010-06-07;-3.54583333333333
2010-06-08;-3.59083333333333
2010-06-09;-3.6425
2010-06-10;-3.69625
2010-06-11;-3.74125
2010-06-12;-3.78458333333333
2010-06-13;-3.8175
2010-06-14;-3.84291666666667
2010-06-15;-3.85541666666667
2010-06-16;-3.88375
2010-06-17;-3.87083333333333
2010-06-18;-3.85875
2010-06-19;-3.90625
2010-06-20;-3.95791666666667
2010-06-21;-4.00916666666667
2010-06-22;-4.06041666666667
2010-06-23;-4.12083333333333
2010-06-24;-4.15333333333333
2010-06-25;-4.20125
2010-06-26;-4.24916666666667
2010-06-27;-4.31333333333333
2010-06-28;-4.38916666666667
2010-06-29;-4.47291666666667
2010-06-30;-4.56
2010-07-01;-4.63
2010-07-02;-4.71208333333333
2010-07-03;-4.79791666666667
2010-07-04;-4.89958333333333
2010-07-05;-4.99708333333333
2010-07-06;-5.055
2010-07-07;-5.11666666666667
2010-07-08;-4.97416666666667
2010-07-09;-3.45666666666667
2010-07-10;-3.06625
2010-07-11;-3.01125
2010-07-12;-3.03458333333333
2010-07-13;-3.08958333333333
2010-07-14;-3.15
2010-07-15;-3.21125
2010-07-16;-3.25416666666667
2010-07-17;-3.28958333333333
2010-07-18;-3.33416666666667
2010-07-19;-3.37416666666667
2010-07-20;-3.40708333333333
2010-07-21;-3.43416666666667
2010-07-22;-3.4625
2010-07-23;-3.49666666666667
2010-07-24;-3.53875
2010-07-25;-3.57708333333333
2010-07-26;-3.61125
2010-07-27;-3.63173913043478
2010-07-28;-8.24
2010-07-29;-7.98041666666667
2010-07-30;-7.68583333333333
2010-07-31;-7.57666666666667
2010-08-01;-7.52041666666667
2010-08-02;-7.48208333333333
2010-08-03;-7.47
2010-08-04;-7.42416666666667
2010-08-05;-7.28416666666667
2010-08-06;-7.27375
2010-08-07;-7.29083333333333
2010-08-08;-7.28791666666667
2010-08-09;-7.25791666666667
2010-08-10;-7.26
2010-08-11;-7.285
2010-08-12;-7.29708333333333
2010-08-13;-7.32708333333333
2010-08-14;-7.36875
2010-08-15;-7.41291666666667
2010-08-16;-7.46416666666667
2010-08-17;-7.49958333333333
2010-08-18;-7.54166666666667
2010-08-19;-7.60583333333333
2010-08-20;-7.66666666666667
2010-08-21;-7.65916666666667
2010-08-22;-7.37458333333333
2010-08-23;-7.29875
2010-08-24;-7.17166666666667
2010-08-25;-7.14708333333333
2010-08-26;-7.14291666666667
2010-08-27;-7.155
2010-08-28;-7.17708333333333
2010-08-29;-7.04333333333333
2010-08-30;-7.04625
2010-08-31;-7.02333333333333
2010-09-01;-7.05458333333333
2010-09-02;-7.08958333333333
2010-09-03;-7.105
2010-09-04;-7.12416666666667
2010-09-05;-7.15416666666667
2010-09-06;-7.18916666666667
2010-09-07;-3.98541666666667
2010-09-08;-2.06583333333333
2010-09-09;-2.10541666666667
2010-09-10;-2.13666666666667
2010-09-11;-2.175
2010-09-12;-2.16041666666667
2010-09-13;-1.955
2010-09-14;-1.90458333333333
2010-09-15;-1.8975
2010-09-16;-1.87666666666667
2010-09-17;-1.8925
2010-09-18;-1.91
2010-09-19;-1.94625
2010-09-20;-1.98541666666667
2010-09-21;-1.96375
2010-09-22;-1.9575
2010-09-23;-1.95916666666667
2010-09-24;-1.95083333333333
2010-09-25;-1.945
2010-09-26;-1.94583333333333
2010-09-27;-1.95083333333333
2010-09-28;-1.93875
2010-09-29;-1.94708333333333
2010-09-30;-1.95375
2010-10-01;-1.9575
2010-10-02;-1.94583333333333
2010-10-03;-1.94958333333333
2010-10-04;-1.9575
2010-10-05;-1.89894736842105
2010-10-06;-1.645
2010-10-07;-1.64708333333333
2010-10-08;-1.64958333333333
2010-10-09;-1.68416666666667
2010-10-10;-1.69
2010-10-11;-1.67458333333333
2010-10-12;-1.65
2010-10-13;-1.64875
2010-10-14;-1.64666666666667
2010-10-15;-1.64666666666667
2010-10-16;-1.66541666666667
2010-10-17;-1.71416666666667
2010-10-18;-1.71083333333333
2010-10-19;-1.7
2010-10-20;-1.70458333333333
2010-10-21;-1.70916666666667
2010-10-22;-1.69625
2010-10-23;-1.69
2010-10-24;-1.69583333333333
2010-10-25;-1.69375
2010-10-26;-1.69
2010-10-27;-1.69
2010-10-28;-1.69
2010-10-29;-1.69
2010-10-30;-1.69
2010-10-31;-1.69
2010-11-01;-1.69
2010-11-02;-1.68958333333333
2010-11-03;-1.69
2010-11-04;-1.69
2010-11-05;-1.69
2010-11-06;-1.69
2010-11-07;-1.69
2010-11-08;-1.69
2010-11-09;-1.69
2010-11-10;-1.69
2010-11-11;-1.69
2010-11-12;-1.69
2010-11-13;-1.69
2010-11-14;-1.69
2010-11-15;-1.69
2010-11-16;-1.69
2010-11-17;-1.69
2010-11-18;-1.69
2010-11-19;-1.69
2010-11-20;-1.69
2010-11-21;-1.69
2010-11-22;-1.69
