Date;P1;P3;P5;P6;P7;P9;P10;P12;P13
2010-03-11;-7.667083333333333;NaN;NaN;NaN;NaN;NaN;-15.491041666666668;NaN;NaN
2010-03-12;-7.685833333333333;NaN;NaN;NaN;NaN;NaN;-15.50125;NaN;NaN
2010-03-13;-7.7;NaN;NaN;NaN;NaN;NaN;-15.506874999999999;NaN;NaN
2010-03-14;-7.71875;NaN;NaN;NaN;NaN;NaN;-15.5125;NaN;NaN
2010-03-15;-7.732916666666667;NaN;NaN;NaN;NaN;NaN;-15.519166666666667;NaN;NaN
2010-03-16;-7.750416666666666;NaN;NaN;NaN;NaN;NaN;-15.532708333333332;NaN;NaN
2010-03-17;-7.769166666666666;NaN;NaN;NaN;NaN;NaN;-15.544166666666667;NaN;NaN
2010-03-18;-7.79125;NaN;NaN;NaN;NaN;NaN;-15.553958333333334;NaN;NaN
2010-03-19;-7.812083333333333;NaN;NaN;NaN;NaN;NaN;-15.559583333333334;NaN;NaN
2010-03-20;-7.825833333333334;NaN;NaN;NaN;NaN;NaN;-15.564791666666666;NaN;NaN
2010-03-21;-7.83875;NaN;NaN;NaN;NaN;NaN;-15.570833333333333;NaN;NaN
2010-03-22;-7.849130434782609;NaN;NaN;NaN;NaN;NaN;-15.576041666666667;NaN;NaN
2010-03-23;-7.8675;-26.89;NaN;NaN;-8.73;-14.99;-15.568936170212766;NaN;NaN
2010-03-24;-7.882083333333333;NaN;-37.31;-36.68;NaN;NaN;-15.551041666666666;-11.27;-11.03
2010-03-25;-7.89875;NaN;NaN;NaN;NaN;NaN;-15.560208333333334;NaN;NaN
2010-03-26;-7.9125000000000005;NaN;NaN;NaN;NaN;NaN;-15.570208333333333;NaN;NaN
2010-03-27;-7.9279166666666665;NaN;NaN;NaN;NaN;NaN;-15.583333333333334;NaN;NaN
2010-03-28;-7.948148148148149;NaN;NaN;NaN;NaN;NaN;-15.592692307692307;NaN;NaN
2010-03-29;-7.969166666666666;NaN;NaN;NaN;NaN;NaN;-15.604791666666666;NaN;NaN
2010-03-30;-7.983333333333333;NaN;NaN;NaN;NaN;NaN;-15.611041666666667;NaN;NaN
2010-03-31;-7.99875;NaN;NaN;NaN;NaN;NaN;-15.619375;NaN;NaN
2010-04-01;-8.017999999999999;NaN;NaN;NaN;NaN;NaN;-15.62125;NaN;NaN
2010-04-02;-8.03;NaN;NaN;NaN;NaN;NaN;-15.630416666666667;NaN;NaN
2010-04-03;-8.050416666666667;NaN;NaN;NaN;NaN;NaN;-15.640416666666667;NaN;NaN
2010-04-04;-8.070416666666667;NaN;NaN;NaN;NaN;NaN;-15.651041666666668;NaN;NaN
2010-04-05;-8.083333333333334;NaN;NaN;NaN;NaN;NaN;-15.655833333333334;NaN;NaN
2010-04-06;-8.100833333333332;NaN;NaN;NaN;NaN;NaN;-15.665;NaN;NaN
2010-04-07;-8.120416666666666;NaN;NaN;NaN;NaN;NaN;-15.674791666666666;NaN;NaN
2010-04-08;-8.13875;NaN;NaN;NaN;NaN;NaN;-15.688125;NaN;NaN
2010-04-09;-8.151250000000001;NaN;NaN;NaN;NaN;NaN;-15.69;NaN;NaN
2010-04-10;-8.162083333333333;NaN;NaN;NaN;NaN;NaN;-15.692916666666665;NaN;NaN
2010-04-11;-8.176666666666666;NaN;NaN;NaN;NaN;NaN;-15.699583333333333;NaN;NaN
2010-04-12;-8.193333333333333;NaN;NaN;NaN;NaN;NaN;-15.713333333333333;NaN;NaN
2010-04-13;-8.205833333333333;NaN;NaN;NaN;NaN;NaN;-15.721458333333334;NaN;NaN
2010-04-14;-8.22375;NaN;NaN;NaN;NaN;NaN;-15.731041666666668;NaN;NaN
2010-04-15;-8.238333333333333;NaN;NaN;NaN;NaN;NaN;-15.740208333333333;NaN;NaN
2010-04-16;-8.252916666666666;NaN;NaN;NaN;NaN;NaN;-15.749375;NaN;NaN
2010-04-17;-8.269583333333333;NaN;NaN;NaN;NaN;NaN;-15.758125;NaN;NaN
2010-04-18;-8.282083333333333;NaN;NaN;NaN;NaN;NaN;-15.763333333333334;NaN;NaN
2010-04-19;-8.297083333333333;NaN;NaN;NaN;NaN;NaN;-15.766458333333333;NaN;NaN
2010-04-20;-8.305;NaN;NaN;NaN;NaN;NaN;-15.768958333333332;NaN;NaN
2010-04-21;-8.310869565217391;NaN;NaN;NaN;NaN;NaN;-15.777916666666666;NaN;NaN
2010-04-22;-8.290416666666667;-26.91;-37.34;-36.75;-9.2;-15.28;-15.782499999999999;-11.82;NaN
2010-04-23;-8.281666666666666;NaN;NaN;NaN;NaN;NaN;-15.7875;NaN;NaN
2010-04-24;-8.27;NaN;NaN;NaN;NaN;NaN;-15.789375;NaN;-11.41
2010-04-25;-8.239583333333334;NaN;NaN;NaN;NaN;NaN;-15.786041666666666;NaN;NaN
2010-04-26;-8.214583333333334;NaN;NaN;NaN;NaN;NaN;-15.792916666666667;NaN;NaN
2010-04-27;-8.189166666666667;NaN;NaN;NaN;NaN;NaN;-15.793541666666666;NaN;NaN
2010-04-28;-8.12125;NaN;NaN;NaN;NaN;NaN;-15.785416666666666;NaN;NaN
2010-04-29;-8.027083333333334;NaN;NaN;NaN;NaN;NaN;-15.778749999999999;NaN;NaN
2010-04-30;-7.821739130434783;NaN;NaN;NaN;NaN;NaN;-15.781666666666666;NaN;NaN
2010-05-01;-6.213636363636364;NaN;NaN;NaN;NaN;NaN;-15.776458333333332;NaN;NaN
2010-05-02;-5.212916666666667;NaN;NaN;NaN;NaN;NaN;-15.7675;NaN;NaN
2010-05-03;-4.578333333333333;NaN;NaN;NaN;NaN;NaN;-15.759375;NaN;NaN
2010-05-04;-4.302083333333333;NaN;NaN;NaN;NaN;NaN;-15.753125;NaN;NaN
2010-05-05;-4.173333333333334;NaN;NaN;NaN;NaN;NaN;-15.750416666666666;NaN;NaN
2010-05-06;-4.137083333333333;NaN;NaN;NaN;NaN;NaN;-15.744583333333333;NaN;NaN
2010-05-07;-4.1499999999999995;NaN;NaN;NaN;NaN;NaN;-15.741875;NaN;NaN
2010-05-08;-4.185416666666667;NaN;NaN;NaN;NaN;NaN;-15.738541666666666;NaN;NaN
2010-05-09;-4.23125;NaN;NaN;NaN;NaN;NaN;-15.730625;NaN;NaN
2010-05-10;-4.246666666666666;NaN;NaN;NaN;NaN;NaN;-15.724583333333333;NaN;NaN
2010-05-11;-3.5766666666666667;NaN;NaN;NaN;NaN;NaN;-15.7225;NaN;NaN
2010-05-12;-3.2283333333333335;NaN;NaN;NaN;NaN;NaN;-15.718958333333333;NaN;NaN
2010-05-13;-3.0908333333333333;NaN;NaN;NaN;NaN;NaN;-15.713125;NaN;NaN
2010-05-14;-3.0345833333333334;NaN;NaN;NaN;NaN;NaN;-15.706458333333334;NaN;NaN
2010-05-15;-3.0524999999999998;NaN;NaN;NaN;NaN;NaN;-15.698541666666667;NaN;NaN
2010-05-16;-3.089166666666667;NaN;NaN;NaN;NaN;NaN;-15.692499999999999;NaN;NaN
2010-05-17;-3.14125;NaN;NaN;NaN;NaN;NaN;-15.684999999999999;NaN;NaN
2010-05-18;-2.84875;-26.98;NaN;NaN;-3.83;-15.2;-15.677083333333334;-10.08;-10.85
2010-05-19;-2.6733333333333333;NaN;NaN;NaN;NaN;NaN;-15.667083333333334;NaN;NaN
2010-05-20;-2.63375;NaN;NaN;NaN;NaN;NaN;-15.657916666666667;NaN;NaN
2010-05-21;-2.6595833333333334;NaN;NaN;NaN;NaN;NaN;-15.655000000000001;NaN;NaN
2010-05-22;-2.70875;NaN;NaN;NaN;NaN;NaN;-15.643958333333334;NaN;NaN
2010-05-23;-2.774166666666667;NaN;NaN;NaN;NaN;NaN;-15.635416666666668;NaN;NaN
2010-05-24;-2.8366666666666664;NaN;-37.34;-36.78;NaN;NaN;-15.62875;NaN;NaN
2010-05-25;-2.9125;NaN;NaN;NaN;NaN;NaN;-15.62125;NaN;NaN
2010-05-26;-2.9829166666666667;NaN;NaN;NaN;NaN;NaN;-15.614166666666666;NaN;NaN
2010-05-27;-3.044583333333333;NaN;NaN;NaN;NaN;NaN;-15.605625;NaN;NaN
2010-05-28;-3.118333333333333;NaN;NaN;NaN;NaN;NaN;-15.601666666666667;NaN;NaN
2010-05-29;-3.1825;NaN;NaN;NaN;NaN;NaN;-15.594375;NaN;NaN
2010-05-30;-3.242916666666667;NaN;NaN;NaN;NaN;NaN;-15.589166666666667;NaN;NaN
2010-05-31;-3.2954166666666667;NaN;NaN;NaN;NaN;NaN;-15.586041666666667;NaN;NaN
2010-06-01;-3.3654166666666665;NaN;NaN;NaN;NaN;NaN;-15.580416666666666;NaN;NaN
2010-06-02;-3.42;NaN;NaN;NaN;NaN;NaN;-15.580833333333333;NaN;NaN
2010-06-03;-3.49125;NaN;NaN;NaN;NaN;NaN;-15.580416666666666;NaN;NaN
2010-06-04;-3.560416666666667;NaN;NaN;NaN;NaN;NaN;-15.580208333333333;NaN;NaN
2010-06-05;-3.6129166666666666;NaN;NaN;NaN;NaN;NaN;-15.575625;NaN;NaN
2010-06-06;-3.5625;NaN;NaN;NaN;NaN;NaN;-15.570625;NaN;NaN
2010-06-07;-3.5458333333333334;NaN;NaN;NaN;NaN;NaN;-15.5675;NaN;NaN
2010-06-08;-3.5908333333333333;NaN;NaN;NaN;NaN;NaN;-15.561041666666668;NaN;NaN
2010-06-09;-3.6425;NaN;NaN;NaN;NaN;NaN;-15.555208333333335;NaN;NaN
2010-06-10;-3.69625;NaN;NaN;NaN;NaN;NaN;-15.553125000000001;NaN;NaN
2010-06-11;-3.74125;NaN;NaN;NaN;NaN;NaN;-15.549166666666666;NaN;NaN
2010-06-12;-3.7845833333333334;NaN;NaN;NaN;NaN;NaN;-15.545625;NaN;NaN
2010-06-13;-3.8175;NaN;NaN;NaN;NaN;NaN;-15.548333333333334;NaN;NaN
2010-06-14;-3.8429166666666665;NaN;NaN;NaN;NaN;NaN;-15.553541666666668;NaN;NaN
2010-06-15;-3.8554166666666667;NaN;NaN;NaN;NaN;NaN;-15.54875;NaN;NaN
2010-06-16;-3.88375;NaN;NaN;NaN;NaN;NaN;-15.542916666666667;NaN;NaN
2010-06-17;-3.870833333333333;NaN;NaN;NaN;NaN;NaN;-15.537916666666666;NaN;NaN
2010-06-18;-3.85875;NaN;NaN;NaN;NaN;NaN;-15.531666666666666;NaN;NaN
2010-06-19;-3.90625;NaN;NaN;NaN;NaN;NaN;-15.526874999999999;NaN;NaN
2010-06-20;-3.9579166666666667;NaN;NaN;NaN;NaN;NaN;-15.524583333333332;NaN;NaN
2010-06-21;-4.009166666666666;NaN;NaN;NaN;NaN;NaN;-15.519166666666667;NaN;NaN
2010-06-22;-4.060416666666667;NaN;NaN;NaN;NaN;NaN;-15.514583333333333;NaN;NaN
2010-06-23;-4.120833333333334;NaN;NaN;NaN;NaN;NaN;-15.51375;NaN;NaN
2010-06-24;-4.153333333333333;NaN;NaN;NaN;NaN;NaN;-15.507083333333334;NaN;NaN
2010-06-25;-4.20125;NaN;NaN;NaN;NaN;NaN;-15.503958333333333;NaN;NaN
2010-06-26;-4.2491666666666665;NaN;NaN;NaN;NaN;NaN;-15.501666666666667;NaN;NaN
2010-06-27;-4.3133333333333335;NaN;NaN;NaN;NaN;NaN;-15.498125;NaN;NaN
2010-06-28;-4.389166666666666;NaN;NaN;NaN;NaN;NaN;-15.497291666666667;NaN;NaN
2010-06-29;-4.472916666666666;NaN;NaN;NaN;NaN;NaN;-15.494791666666666;NaN;NaN
2010-06-30;-4.56;NaN;NaN;NaN;NaN;NaN;-15.495000000000001;NaN;NaN
2010-07-01;-4.63;NaN;NaN;NaN;NaN;NaN;-15.493333333333334;NaN;NaN
2010-07-02;-4.712083333333333;NaN;NaN;NaN;NaN;NaN;-15.491666666666667;NaN;NaN
2010-07-03;-4.797916666666667;NaN;NaN;NaN;NaN;NaN;-15.491041666666668;NaN;NaN
2010-07-04;-4.899583333333333;NaN;NaN;NaN;NaN;NaN;-15.490208333333333;NaN;NaN
2010-07-05;-4.997083333333333;NaN;NaN;NaN;NaN;NaN;-15.494583333333333;NaN;NaN
2010-07-06;-5.055;NaN;NaN;NaN;NaN;NaN;-15.494583333333333;NaN;NaN
2010-07-07;-5.116666666666667;NaN;NaN;NaN;NaN;NaN;-15.494375;NaN;NaN
2010-07-08;-4.974166666666667;NaN;NaN;NaN;NaN;NaN;-15.493333333333334;NaN;NaN
2010-07-09;-3.4566666666666666;NaN;NaN;NaN;NaN;NaN;-15.488333333333333;NaN;NaN
2010-07-10;-3.06625;NaN;NaN;NaN;NaN;NaN;-15.485416666666667;NaN;NaN
2010-07-11;-3.01125;NaN;NaN;NaN;NaN;NaN;-15.485;NaN;NaN
2010-07-12;-3.0345833333333334;NaN;NaN;NaN;NaN;NaN;-15.482291666666667;NaN;NaN
2010-07-13;-3.089583333333333;NaN;NaN;NaN;NaN;NaN;-15.481250000000001;NaN;NaN
2010-07-14;-3.15;NaN;NaN;NaN;NaN;NaN;-15.477500000000001;NaN;NaN
2010-07-15;-3.21125;NaN;NaN;NaN;NaN;NaN;-15.473541666666668;NaN;NaN
2010-07-16;-3.254166666666667;NaN;NaN;NaN;NaN;NaN;-15.471666666666668;NaN;NaN
2010-07-17;-3.2895833333333333;NaN;NaN;NaN;NaN;NaN;-15.473125000000001;NaN;NaN
2010-07-18;-3.3341666666666665;NaN;NaN;NaN;NaN;NaN;-15.475625;NaN;NaN
2010-07-19;-3.3741666666666665;NaN;NaN;NaN;NaN;NaN;-15.470208333333334;NaN;NaN
2010-07-20;-3.4070833333333335;NaN;NaN;NaN;NaN;NaN;-15.466666666666667;NaN;NaN
2010-07-21;-3.4341666666666666;NaN;NaN;NaN;NaN;NaN;-15.465416666666668;NaN;NaN
2010-07-22;-3.4625;NaN;NaN;NaN;NaN;NaN;-15.464791666666667;NaN;NaN
2010-07-23;-3.4966666666666666;NaN;NaN;NaN;NaN;NaN;-15.461666666666668;NaN;NaN
2010-07-24;-3.53875;NaN;NaN;NaN;NaN;NaN;-15.453541666666666;NaN;NaN
2010-07-25;-3.5770833333333334;NaN;NaN;NaN;NaN;NaN;-15.447083333333333;NaN;NaN
2010-07-26;-3.61125;NaN;NaN;NaN;NaN;NaN;-15.445;NaN;NaN
2010-07-27;-3.6317391304347826;NaN;NaN;NaN;NaN;NaN;-15.442083333333333;NaN;NaN
2010-07-28;-8.24;-26.88;-37.38;-36.91;-4.13;-14.99;-15.4375;NaN;NaN
2010-07-29;-7.980416666666667;NaN;NaN;NaN;NaN;NaN;-15.431666666666667;NaN;NaN
2010-07-30;-7.685833333333333;NaN;NaN;NaN;NaN;NaN;-15.426458333333333;-9.68;-10.28
2010-07-31;-7.576666666666666;NaN;NaN;NaN;NaN;NaN;-15.42375;NaN;NaN
2010-08-01;-7.520416666666667;NaN;NaN;NaN;NaN;NaN;-15.417708333333334;NaN;NaN
2010-08-02;-7.482083333333334;NaN;NaN;NaN;NaN;NaN;-15.404791666666666;NaN;NaN
2010-08-03;-7.47;NaN;NaN;NaN;NaN;NaN;-15.390208333333334;NaN;NaN
2010-08-04;-7.424166666666666;NaN;NaN;NaN;NaN;NaN;-15.379583333333334;NaN;NaN
2010-08-05;-7.284166666666667;NaN;NaN;NaN;NaN;NaN;-15.371458333333333;NaN;NaN
2010-08-06;-7.27375;NaN;NaN;NaN;NaN;NaN;-15.363541666666666;NaN;NaN
2010-08-07;-7.2908333333333335;NaN;NaN;NaN;NaN;NaN;-15.349791666666667;NaN;NaN
2010-08-08;-7.287916666666667;NaN;NaN;NaN;NaN;NaN;-15.338333333333333;NaN;NaN
2010-08-09;-7.257916666666667;NaN;NaN;NaN;NaN;NaN;-15.326875;NaN;NaN
2010-08-10;-7.26;NaN;NaN;NaN;NaN;NaN;-15.313958333333334;NaN;NaN
2010-08-11;-7.285;NaN;NaN;NaN;NaN;NaN;-15.300208333333334;NaN;NaN
2010-08-12;-7.297083333333333;NaN;NaN;NaN;NaN;NaN;-15.282916666666665;NaN;NaN
2010-08-13;-7.327083333333333;NaN;NaN;NaN;NaN;NaN;-15.272291666666666;NaN;NaN
2010-08-14;-7.36875;NaN;NaN;NaN;NaN;NaN;-15.261041666666667;NaN;NaN
2010-08-15;-7.412916666666667;NaN;NaN;NaN;NaN;NaN;-15.250416666666666;NaN;NaN
2010-08-16;-7.464166666666666;NaN;NaN;NaN;NaN;NaN;-15.24125;NaN;NaN
2010-08-17;-7.499583333333334;NaN;NaN;NaN;NaN;NaN;-15.228541666666667;NaN;NaN
2010-08-18;-7.541666666666667;NaN;NaN;NaN;NaN;NaN;-15.216875;NaN;NaN
2010-08-19;-7.605833333333333;NaN;NaN;NaN;NaN;NaN;-15.207083333333333;NaN;NaN
2010-08-20;-7.666666666666667;NaN;NaN;NaN;NaN;NaN;-15.197291666666667;NaN;NaN
2010-08-21;-7.659166666666667;NaN;NaN;NaN;NaN;NaN;-15.18625;NaN;NaN
2010-08-22;-7.374583333333334;NaN;NaN;NaN;NaN;NaN;-15.176041666666666;NaN;NaN
2010-08-23;-7.29875;NaN;NaN;NaN;NaN;NaN;-15.16125;NaN;NaN
2010-08-24;-7.171666666666667;NaN;NaN;NaN;NaN;NaN;-15.148333333333333;NaN;NaN
2010-08-25;-7.147083333333334;NaN;NaN;NaN;NaN;NaN;-15.137708333333334;NaN;NaN
2010-08-26;-7.142916666666666;NaN;NaN;NaN;NaN;NaN;-15.127083333333333;NaN;NaN
2010-08-27;-7.155;NaN;NaN;NaN;NaN;NaN;-15.115416666666667;NaN;NaN
2010-08-28;-7.177083333333333;NaN;NaN;NaN;NaN;NaN;-15.101666666666667;NaN;NaN
2010-08-29;-7.043333333333333;NaN;NaN;NaN;NaN;NaN;-15.088541666666666;NaN;NaN
2010-08-30;-7.04625;NaN;NaN;NaN;NaN;NaN;-15.075625;NaN;NaN
2010-08-31;-7.023333333333333;NaN;NaN;NaN;NaN;NaN;-15.060416666666667;NaN;NaN
2010-09-01;-7.054583333333333;NaN;NaN;NaN;NaN;NaN;-15.047708333333333;NaN;NaN
2010-09-02;-7.089583333333334;NaN;NaN;NaN;NaN;NaN;-15.030833333333332;NaN;NaN
2010-09-03;-7.105;NaN;NaN;NaN;NaN;NaN;-15.008958333333332;NaN;NaN
2010-09-04;-7.1241666666666665;NaN;NaN;NaN;NaN;NaN;-14.990625;NaN;NaN
2010-09-05;-7.154166666666667;NaN;NaN;NaN;NaN;NaN;-14.979583333333334;NaN;NaN
2010-09-06;-7.189166666666667;NaN;NaN;-36.92;NaN;NaN;-14.96125;NaN;NaN
2010-09-07;-3.9854166666666666;-26.87;NaN;NaN;-2.77;-14.56;-14.938085106382978;-9.4;-9.85
2010-09-08;-2.0658333333333334;NaN;NaN;NaN;NaN;NaN;-14.922916666666666;NaN;NaN
2010-09-09;-2.1054166666666667;NaN;NaN;NaN;NaN;NaN;-14.910833333333333;NaN;NaN
2010-09-10;-2.1366666666666667;NaN;NaN;NaN;NaN;NaN;-14.896458333333333;NaN;NaN
2010-09-11;-2.1750000000000003;NaN;NaN;NaN;NaN;NaN;-14.885833333333334;NaN;NaN
2010-09-12;-2.160416666666667;NaN;NaN;NaN;NaN;NaN;-14.8725;NaN;NaN
2010-09-13;-1.955;NaN;NaN;NaN;NaN;NaN;-14.8575;NaN;NaN
2010-09-14;-1.9045833333333333;NaN;NaN;NaN;NaN;NaN;-14.84375;NaN;NaN
2010-09-15;-1.8975;NaN;NaN;NaN;NaN;NaN;-14.833125;NaN;NaN
2010-09-16;-1.8766666666666667;NaN;NaN;NaN;NaN;NaN;-14.81875;NaN;NaN
2010-09-17;-1.8924999999999998;NaN;NaN;NaN;NaN;NaN;-14.802291666666667;NaN;NaN
2010-09-18;-1.91;NaN;NaN;NaN;NaN;NaN;-14.785208333333333;NaN;NaN
2010-09-19;-1.94625;NaN;NaN;NaN;NaN;NaN;-14.771458333333333;NaN;NaN
2010-09-20;-1.9854166666666666;NaN;NaN;NaN;NaN;NaN;-14.763125;NaN;NaN
2010-09-21;-1.9637499999999999;NaN;NaN;NaN;NaN;NaN;-14.754791666666666;NaN;NaN
2010-09-22;-1.9575;NaN;NaN;NaN;NaN;NaN;-14.73875;NaN;NaN
2010-09-23;-1.9591666666666667;NaN;NaN;NaN;NaN;NaN;-14.718125;NaN;NaN
2010-09-24;-1.9508333333333332;NaN;NaN;NaN;NaN;NaN;-14.699375;NaN;NaN
2010-09-25;-1.9449999999999998;NaN;NaN;NaN;NaN;NaN;-14.68;NaN;NaN
2010-09-26;-1.9458333333333333;NaN;NaN;NaN;NaN;NaN;-14.658125;NaN;NaN
2010-09-27;-1.9508333333333332;NaN;NaN;NaN;NaN;NaN;-14.635833333333334;NaN;NaN
2010-09-28;-1.93875;NaN;NaN;NaN;NaN;NaN;-14.615416666666667;NaN;NaN
2010-09-29;-1.9470833333333333;NaN;NaN;NaN;NaN;NaN;-14.593541666666667;NaN;NaN
2010-09-30;-1.9537499999999999;NaN;NaN;NaN;NaN;NaN;-14.5675;NaN;NaN
2010-10-01;-1.9575;NaN;NaN;NaN;NaN;NaN;-14.543333333333333;NaN;NaN
2010-10-02;-1.9458333333333333;NaN;NaN;NaN;NaN;NaN;-14.522499999999999;NaN;NaN
2010-10-03;-1.9495833333333332;NaN;NaN;NaN;NaN;NaN;-14.495000000000001;NaN;NaN
2010-10-04;-1.9575;NaN;NaN;NaN;NaN;NaN;-14.468958333333333;NaN;NaN
2010-10-05;-1.8989473684210525;-26.8;-37.38;-36.8;-2.41;-14.03;-14.440208333333333;-8.89;-9.32
2010-10-06;-1.645;NaN;NaN;NaN;NaN;NaN;-14.4125;NaN;NaN
2010-10-07;-1.6470833333333332;NaN;NaN;NaN;NaN;NaN;-14.385625000000001;NaN;NaN
2010-10-08;-1.6495833333333332;NaN;NaN;NaN;NaN;NaN;-14.364374999999999;NaN;NaN
2010-10-09;-1.6841666666666666;NaN;NaN;NaN;NaN;NaN;-14.339375;NaN;NaN
2010-10-10;-1.69;NaN;NaN;NaN;NaN;NaN;-14.317916666666667;NaN;NaN
2010-10-11;-1.6745833333333333;NaN;NaN;NaN;NaN;NaN;-14.302916666666667;NaN;NaN
2010-10-12;-1.65;NaN;NaN;NaN;NaN;NaN;-14.283958333333333;NaN;NaN
2010-10-13;-1.64875;NaN;NaN;NaN;NaN;NaN;-14.257083333333334;NaN;NaN
2010-10-14;-1.6466666666666665;NaN;NaN;NaN;NaN;NaN;-14.231875;NaN;NaN
2010-10-15;-1.6466666666666665;NaN;NaN;NaN;NaN;NaN;-14.207708333333333;NaN;NaN
2010-10-16;-1.6654166666666665;NaN;NaN;NaN;NaN;NaN;-14.180625;NaN;NaN
2010-10-17;-1.7141666666666666;NaN;NaN;NaN;NaN;NaN;-14.160833333333333;NaN;NaN
2010-10-18;-1.7108333333333332;NaN;NaN;NaN;NaN;NaN;-14.145208333333334;NaN;NaN
2010-10-19;-1.7;NaN;NaN;NaN;NaN;NaN;-14.128541666666667;NaN;NaN
2010-10-20;-1.7045833333333333;NaN;NaN;NaN;NaN;NaN;-14.110833333333334;NaN;NaN
2010-10-21;-1.7091666666666667;NaN;NaN;NaN;NaN;NaN;-14.086041666666667;NaN;NaN
2010-10-22;-1.69625;NaN;NaN;NaN;NaN;NaN;-14.069166666666668;NaN;NaN
2010-10-23;-1.69;NaN;NaN;NaN;NaN;NaN;-14.05875;NaN;NaN
2010-10-24;-1.6958333333333333;NaN;NaN;NaN;NaN;NaN;-14.047916666666667;NaN;NaN
2010-10-25;-1.6937499999999999;NaN;NaN;NaN;NaN;NaN;-14.036875;NaN;NaN
2010-10-26;-1.69;NaN;NaN;NaN;NaN;NaN;-14.028749999999999;NaN;NaN
2010-10-27;-1.69;NaN;NaN;NaN;NaN;NaN;-14.020833333333332;NaN;NaN
2010-10-28;-1.69;NaN;NaN;NaN;NaN;NaN;-14.004583333333333;NaN;NaN
2010-10-29;-1.69;NaN;NaN;NaN;NaN;NaN;-13.989583333333334;NaN;NaN
2010-10-30;-1.69;NaN;NaN;NaN;NaN;NaN;-13.980625;NaN;NaN
2010-10-31;-1.69;NaN;NaN;NaN;NaN;NaN;-13.968260869565217;NaN;NaN
2010-11-01;-1.69;NaN;NaN;NaN;NaN;NaN;-13.950833333333334;NaN;NaN
2010-11-02;-1.6895833333333332;NaN;NaN;NaN;NaN;NaN;-13.94625;NaN;NaN
2010-11-03;-1.69;NaN;NaN;NaN;NaN;NaN;-13.945416666666667;NaN;NaN
2010-11-04;-1.69;NaN;NaN;NaN;NaN;NaN;-13.935416666666667;NaN;NaN
2010-11-05;-1.69;NaN;NaN;NaN;NaN;NaN;-13.92125;NaN;NaN
2010-11-06;-1.69;NaN;NaN;NaN;NaN;NaN;-13.897708333333334;NaN;NaN
2010-11-07;-1.69;NaN;NaN;NaN;NaN;NaN;-13.875625;NaN;NaN
2010-11-08;-1.69;NaN;NaN;NaN;NaN;NaN;-13.862708333333334;NaN;NaN
2010-11-09;-1.69;NaN;NaN;NaN;NaN;NaN;-13.865625;NaN;NaN
2010-11-10;-1.69;NaN;NaN;NaN;NaN;NaN;-13.839166666666667;NaN;NaN
2010-11-11;-1.69;NaN;NaN;NaN;NaN;NaN;-13.807291666666666;NaN;NaN
2010-11-12;-1.69;NaN;NaN;NaN;NaN;NaN;-13.762083333333333;NaN;NaN
2010-11-13;-1.69;NaN;NaN;NaN;NaN;NaN;-13.742291666666667;NaN;NaN
2010-11-14;-1.69;NaN;NaN;NaN;NaN;NaN;-13.729166666666668;NaN;NaN
2010-11-15;-1.69;NaN;NaN;NaN;NaN;NaN;-13.706458333333334;NaN;NaN
2010-11-16;-1.69;NaN;NaN;NaN;NaN;NaN;-13.672708333333333;NaN;NaN
2010-11-17;-1.69;NaN;NaN;NaN;NaN;NaN;-13.64875;NaN;NaN
2010-11-18;-1.69;NaN;NaN;NaN;NaN;NaN;-13.6225;NaN;NaN
2010-11-19;-1.69;NaN;NaN;NaN;NaN;NaN;-13.599375;NaN;NaN
2010-11-20;-1.69;NaN;NaN;NaN;NaN;NaN;-13.570208333333333;NaN;NaN
2010-11-21;-1.69;NaN;NaN;NaN;NaN;NaN;-13.547708333333334;NaN;NaN
2010-11-22;-1.69;NaN;NaN;NaN;NaN;NaN;-13.522708333333332;NaN;NaN
2010-11-23;-1.69;NaN;NaN;NaN;NaN;NaN;-13.484166666666667;NaN;NaN
2010-11-24;-1.69;NaN;NaN;NaN;NaN;NaN;-13.45125;NaN;NaN
2010-11-25;-1.6875;NaN;NaN;NaN;NaN;NaN;-13.426041666666666;NaN;NaN
2010-11-26;-1.6766666666666665;NaN;NaN;NaN;NaN;NaN;-13.397291666666668;NaN;NaN
2010-11-27;-1.6579166666666665;NaN;NaN;NaN;NaN;NaN;-13.37125;NaN;NaN
2010-11-28;-1.6783333333333332;NaN;NaN;NaN;NaN;NaN;-13.350624999999999;NaN;NaN
2010-11-29;-1.68;-26.37;-37.2;-33.93;-2.45;-12.96;-13.327083333333334;-8.54;-8.99
2010-11-30;-1.68;NaN;NaN;NaN;NaN;NaN;-13.301702127659574;NaN;NaN
2010-12-01;-1.68;NaN;NaN;NaN;NaN;NaN;-13.284166666666666;NaN;NaN
2010-12-02;-1.68;NaN;NaN;NaN;NaN;NaN;-13.263958333333333;NaN;NaN
2010-12-03;-1.68;NaN;NaN;NaN;NaN;NaN;-13.245208333333334;NaN;NaN
2010-12-04;-1.68;NaN;NaN;NaN;NaN;NaN;-13.218958333333333;NaN;NaN
2010-12-05;-1.68;NaN;NaN;NaN;NaN;NaN;-13.197708333333333;NaN;NaN
2010-12-06;-1.6795652173913043;NaN;NaN;NaN;NaN;NaN;-13.184791666666666;NaN;NaN
2010-12-07;NaN;NaN;NaN;NaN;NaN;NaN;-13.170416666666666;NaN;NaN
